PoiID,Lon,Lat,FirstLevel,SecondLeve,ZoneID
1604,118.08033711894896,24.4793508121294,16,52,184
1605,118.080472180606,24.478324515097604,13,4,184
1606,118.080564404882,24.4794153172256,16,52,184
1607,118.088714034631,24.469894747028498,0,144,109
1608,118.089772296976,24.4700123479282,16,52,109
1609,118.089652646842,24.4708175831776,6,13,109
1610,118.088674231357,24.4701059109878,16,163,109
1611,118.08966661569096,24.470830586989603,5,43,109
1612,118.08943441478996,24.4707245532672,7,86,109
1613,118.089637055855,24.4700181089414,12,131,109
1614,118.0904569242,24.470258315165296,13,156,109
1615,118.08974897217196,24.470039183400804,0,145,109
1616,118.089642470693,24.4707731368891,12,55,109
1617,118.092158245329,24.4709947034888,6,13,114
1618,118.09175932178,24.4707184816337,16,162,114
1619,118.092719770877,24.470981381132496,16,52,114
1620,118.091349201681,24.4705199917706,13,156,114
1621,118.092589652463,24.47187352512629,10,99,114
1622,118.09230512695,24.4708668421442,5,14,114
1623,118.092743433415,24.471166318150395,12,170,114
1624,118.091770824608,24.4706814808224,3,24,114
1625,118.092734793797,24.471497457279096,12,131,114
1626,118.092798797341,24.471173389133803,13,49,114
1627,118.095469263315,24.4752783735338,9,147,173
1628,118.097199041402,24.47463346415289,12,131,173
1629,118.096122336841,24.4761113536166,8,56,173
1630,118.097055322063,24.474585362597296,16,52,173
1631,118.099058806144,24.4775929143054,5,155,173
1632,118.095953238928,24.4747772857167,20,81,173
1633,118.097807973188,24.4748906006647,0,146,173
1634,118.09568909746,24.474571227543,1,18,173
1635,118.095466461232,24.475302828061896,13,4,173
1636,118.096782063643,24.47586244568989,8,65,173
1637,118.07984031436,24.4776678949198,12,131,171
1638,118.080131311441,24.477490852396897,13,49,171
1639,118.081270038269,24.478318044874506,13,172,171
1640,118.079853859323,24.4776718949092,19,98,171
1641,118.080179212374,24.4782597456261,13,49,171
1642,118.0796579847,24.4776639824603,13,57,171
1643,118.081151274289,24.4783038494873,16,52,171
1644,118.0803425835,24.478024346912303,2,119,171
1645,118.080162795098,24.478173598858,1,164,171
1646,118.081536889348,24.478184189388298,4,19,171
1647,118.084284679482,24.46872145806549,20,177,91
1648,118.084331774157,24.4685967831274,7,85,91
1649,118.08421989212296,24.46887641324369,7,66,91
1650,118.083424391755,24.4684924135848,6,13,91
1651,118.084579877119,24.468301616213104,18,165,91
1652,118.082662394056,24.4688040139594,13,64,91
1653,118.082409290322,24.4690980248086,7,86,91
1654,118.084304394286,24.468417392403897,13,57,91
1655,118.08318388995896,24.46779413916069,1,18,91
1656,118.082585811904,24.46824857751029,4,179,91
1657,118.090137583037,24.4722429464048,13,64,118
1658,118.088868145163,24.4707484995858,4,19,118
1659,118.089735092917,24.471978186690503,5,42,118
1660,118.089795211696,24.471034736554103,8,56,118
1661,118.088447289384,24.471767209426304,20,0,118
1662,118.090060988809,24.4722139121978,13,57,118
1663,118.090384750758,24.4722327101852,5,45,118
1664,118.08867830543998,24.4718202653452,5,43,118
1665,118.08855732185,24.4718031225408,5,159,118
1666,118.088228521162,24.4716465883394,0,146,118
1667,118.09170088535,24.472645718046305,19,174,125
1668,118.09073021314,24.47203769440869,19,75,125
1669,118.090705876383,24.472092618248706,4,19,125
1670,118.091589490544,24.472570313007303,19,75,125
1671,118.092402541648,24.4727491304013,7,157,125
1672,118.090446565406,24.4723461699854,5,45,125
1673,118.092488594549,24.4722426040216,4,179,125
1674,118.090784953659,24.4722384736239,16,52,125
1675,118.090758903445,24.4722106604186,4,19,125
1676,118.091155388069,24.4725296526403,9,93,125
1677,118.104018195293,24.480464211591897,7,157,244
1678,118.103853440024,24.4813089228834,1,7,244
1679,118.091357258148,24.483253615362703,12,23,244
1680,118.092708054566,24.480418038025604,10,46,244
1681,118.10017489804,24.4791338576484,8,56,244
1682,118.103852862976,24.480526340837603,7,157,244
1683,118.097764119568,24.4784453102682,7,157,244
1684,118.095388118207,24.484904974563104,18,165,244
1685,118.103684830925,24.481092131582,2,1,244
1686,118.098962927823,24.485775037174896,1,7,244
1687,118.088229863899,24.4830517515866,8,54,223
1688,118.087446793334,24.48272731991129,5,155,223
1689,118.087685058584,24.482887877863103,5,155,223
1690,118.08844083181,24.4830753429312,13,156,223
1691,118.087997211017,24.482935791900896,13,49,223
1692,118.087963698141,24.4829259560375,13,156,223
1693,118.08714563161196,24.4826943799502,8,56,223
1694,118.086841413386,24.4833150451439,3,24,223
1695,118.087890144553,24.48338310732329,16,52,223
1696,118.087850264843,24.4830476552014,12,78,223
1697,118.0867403041,24.471171792808,19,174,110
1698,118.086857710395,24.470420939512696,8,56,110
1699,118.08681796946,24.470550434363,16,52,110
1700,118.087238978984,24.47109919972789,1,18,110
1701,118.088435120694,24.4699800753834,16,52,98
1702,118.087722091781,24.4693505479478,0,146,98
1703,118.087804238792,24.469818821521898,6,13,98
1704,118.086859431005,24.47000072240469,1,7,98
1705,118.087528017833,24.469356946195003,8,56,98
1706,118.087727393605,24.46954161059629,20,177,98
1707,118.087768154549,24.469363314664506,20,0,98
1708,118.088406742102,24.4700421488814,5,44,98
1709,118.087136685518,24.4702226108704,9,93,98
1710,118.087530241995,24.4692727744595,12,82,98
1711,118.085203594505,24.48019088722789,9,67,209
1712,118.08492536198996,24.480024808427,10,94,209
1713,118.086520283605,24.4815214580052,6,33,209
1714,118.083513112941,24.479644177738,1,18,209
1715,118.086555231619,24.4815356255754,3,24,209
1716,118.084425029779,24.4815595058524,1,7,209
1717,118.086412903213,24.4805172378704,1,18,209
1718,118.085418897672,24.481895100170604,1,7,209
1719,118.085435890181,24.4802932246137,7,157,209
1720,118.086582039664,24.4814511409748,20,81,209
1721,118.081884707275,24.4784096568975,12,23,178
1722,118.08319391521098,24.47906914627429,18,165,178
1723,118.087280514277,24.4714527846981,20,81,112
1724,118.088076877557,24.471146832478,12,78,112
1725,118.087576702111,24.4714376878704,8,56,112
1726,118.087454003992,24.471513213479,3,24,112
1727,118.087608044009,24.4712791028555,20,176,112
1728,118.087660836503,24.47138082003829,11,116,112
1729,118.087592001655,24.471372327544305,8,56,112
1730,118.08760903003,24.4712791137818,3,24,112
1731,118.087626850202,24.471394995437898,6,33,112
1732,118.08747310485,24.47150528307189,20,81,112
1733,118.08496318821696,24.471668211992696,1,164,117
1734,118.085195589441,24.4721560365553,0,145,117
1735,118.08585365929396,24.472011783391,6,13,117
1736,118.085369272645,24.4715815861196,16,61,117
1737,118.085734129076,24.472217095082303,12,78,117
1738,118.085681011761,24.472164136212506,20,81,117
1739,118.085309830535,24.4722405250922,0,5,117
1740,118.085185015878,24.4722428468847,7,157,117
1741,118.085784648645,24.4723608836617,4,37,117
1742,118.085097567141,24.4721751360572,12,141,117
1743,118.08841294871,24.482182221469603,7,157,213
1744,118.087858249284,24.4823866184172,20,177,213
1745,118.087781978159,24.48196829874089,7,157,213
1746,118.08876745749,24.48256977586649,4,19,213
1747,118.088479374107,24.482337803740897,3,24,213
1748,118.087610997914,24.4820868276254,2,10,213
1749,118.088461498108,24.4823738475072,7,157,213
1750,118.088454334215,24.482367844067003,7,157,213
1751,118.08821083702496,24.4825013046172,5,159,213
1752,118.088491389193,24.482251789785,9,92,213
1753,118.081853739664,24.469550182923,13,156,95
1754,118.081131368942,24.4697938924916,5,44,95
1755,118.081130738599,24.4696946474004,1,8,95
1756,118.08184042474,24.469798579103696,12,78,95
1757,118.081619483556,24.469175943805496,16,52,95
1758,118.078926113622,24.469092042228105,7,157,92
1759,118.078850940025,24.46884597016989,4,19,92
1760,118.078932122092,24.469096993900106,7,86,92
1761,118.0788931075,24.469069824371296,8,56,92
1762,118.078886391274,24.469052948527104,6,33,92
1763,118.080490445013,24.4679801138663,3,24,92
1764,118.078967171621,24.469142981647305,3,24,92
1765,118.078814161611,24.469037111715004,3,24,92
1766,118.078953142324,24.4690729670574,3,24,92
1767,118.079655096254,24.46850868870069,8,3,92
1768,118.089323390184,24.4826642123321,3,24,220
1769,118.088948707219,24.4823845292673,7,157,220
1770,118.08962187136,24.4830356837742,4,36,220
1771,118.089309637224,24.482537685269104,20,81,220
1772,118.089341590756,24.482657697841603,3,24,220
1773,118.08929656981,24.4825216563773,3,24,220
1774,118.089041624245,24.482734641622,3,24,220
1775,118.089282615664,24.4832334974384,12,78,220
1776,118.08931060118,24.48255767416689,7,137,220
1777,118.089815931929,24.483249763686104,1,7,220
1778,118.084573403079,24.47039240097609,7,29,103
1779,118.084232308815,24.4704647183256,3,24,103
1780,118.084211664343,24.470086085044898,3,24,103
1781,118.084611874711,24.470980935712102,1,7,103
1782,118.084467278035,24.4701399928412,7,137,103
1783,118.084143691923,24.4702841816878,4,179,103
1784,118.084502675855,24.470663052408103,3,24,103
1785,118.084193713956,24.47010312356049,3,24,103
1786,118.084691657205,24.470811995061304,1,8,103
1787,118.084523846925,24.470055696865096,3,24,103
1788,118.087537901178,24.4723723439018,9,95,121
1789,118.087704953408,24.472595283824106,4,19,121
1790,118.087515919673,24.4724863040404,6,80,121
1791,118.087303902847,24.472502406164605,7,157,121
1792,118.087298467123,24.4724686375249,7,157,121
1793,118.0871978477,24.4725104706774,4,19,121
1794,118.089424150733,24.4838699966204,16,52,226
1795,118.088882423958,24.4832479089146,16,52,226
1796,118.088648133455,24.483824418492897,16,52,226
1797,118.088620219446,24.4836143717133,16,52,226
1798,118.089067529877,24.483304092632896,16,52,226
1799,118.08872134631396,24.4837550053802,16,70,226
1800,118.08895702272,24.483712636455603,16,70,226
1801,118.089461677338,24.4838928279195,8,56,226
1802,118.089469104357,24.4839854879864,3,24,226
1803,118.097963639863,24.4922118977984,11,116,305
1804,118.096695708031,24.492038231574305,12,128,305
1805,118.095063671906,24.4884855709942,4,179,305
1806,118.094452316815,24.4886865467689,13,57,305
1807,118.094766506257,24.4916801393795,19,75,305
1808,118.094475335974,24.4890356301596,11,116,305
1809,118.094272202359,24.488558498728,4,19,305
1810,118.095130678194,24.4887446205538,3,24,305
1811,118.09597705032,24.490835143243604,3,24,305
1812,118.095624941628,24.4886181360524,16,52,305
1813,118.085509599613,24.4999825626018,4,179,378
1814,118.085139404016,24.49918961441169,0,145,378
1815,118.086358798629,24.4987550335592,4,179,378
1816,118.08268326367,24.500924231063102,1,7,378
1817,118.082830471496,24.499435472714,12,128,378
1818,118.08306171676,24.496597141817603,13,4,378
1819,118.082975164827,24.499786907915897,3,24,378
1820,118.082928937293,24.50063713665749,11,118,378
1821,118.084174380108,24.49493967552589,3,24,378
1822,118.082886248167,24.5002283745588,11,118,378
1823,118.093546868426,24.488236396642,3,24,291
1824,118.092283422916,24.489420347135,8,71,291
1825,118.093748200053,24.4886438691831,1,18,291
1826,118.093083506333,24.4900472548311,11,117,291
1827,118.091230595431,24.4911889233901,12,78,291
1828,118.093900661492,24.489007692768503,16,52,291
1829,118.092202970955,24.4894121912552,8,56,291
1830,118.093311142103,24.490155756933,19,174,291
1831,118.091835015471,24.488684476968103,4,37,291
1832,118.093339417452,24.4906355261884,13,64,291
1833,118.081721144752,24.5010713316506,3,24,659
1834,118.089761752758,24.492857921283303,6,33,659
1835,118.086641105818,24.499752233558503,1,34,659
1836,118.088511297491,24.4976218487482,1,8,659
1837,118.086196998823,24.4954869918656,1,7,659
1838,118.082025255044,24.499705704278803,12,128,659
1839,118.093499422348,24.492188107305697,12,78,659
1840,118.087488114353,24.4977416087612,6,32,659
1841,118.086490940281,24.4954132473396,8,56,659
1842,118.081301774027,24.496970017741297,8,71,659
1843,118.09690336091296,24.4878847947965,12,30,268
1844,118.09736926035,24.4860216099986,7,29,268
1845,118.095672043749,24.488036563369104,3,24,268
1846,118.095766857807,24.4882555673422,8,56,268
1847,118.095984814069,24.4873143875173,3,24,268
1848,118.095895502476,24.4884183331214,3,24,268
1849,118.094764557899,24.487291303775603,1,18,268
1850,118.094748678789,24.48722840759,13,154,268
1851,118.095483055706,24.4858307128282,7,29,268
1852,118.094948130604,24.4871089621612,11,118,268
1853,118.090483345407,24.4916390400378,18,165,297
1854,118.090491728259,24.4883233162902,20,81,297
1855,118.089736332601,24.487918545349896,7,157,297
1856,118.090363449239,24.4892267002432,9,93,297
1857,118.09084785556496,24.49076130713389,8,56,297
1858,118.089951326081,24.491249560444697,8,56,297
1859,118.090949822199,24.4901465671462,20,0,297
1860,118.090241332715,24.489723749273296,12,130,297
1861,118.089410544089,24.488534260665,7,157,297
1862,118.090472945048,24.4890643990944,16,61,297
1863,118.081196209518,24.4953306522918,16,52,338
1864,118.085655085242,24.493323489717003,1,18,338
1865,118.082353718225,24.4946625553572,12,23,338
1866,118.085736721362,24.493563312324,19,174,338
1867,118.081429115042,24.495002362650105,1,7,338
1868,118.085397258442,24.4935741078646,16,52,338
1869,118.084171426479,24.493735780514697,13,4,338
1870,118.08582531734696,24.4935479644807,19,75,338
1871,118.085369442036,24.493792185110003,3,24,338
1872,118.085592423992,24.4935053101592,3,24,338
1873,118.090341206917,24.4925792189276,6,32,312
1874,118.09053731468398,24.4924492282132,16,70,312
1875,118.092089315396,24.49214691005849,19,75,312
1876,118.092727859049,24.492170638569497,8,56,312
1877,118.090833570891,24.4924468861468,8,71,312
1878,118.092273982331,24.4921450635668,1,18,312
1879,118.090926394336,24.49264716535429,6,32,312
1880,118.092497023403,24.492957134080896,6,32,312
1881,118.092304048059,24.492186028043,13,64,312
1882,118.090105773084,24.4925018978293,16,59,312
1883,118.08910321671,24.486009339612103,9,67,248
1884,118.088966332119,24.484956889221102,0,145,248
1885,118.08901489158998,24.486551235422898,12,78,248
1886,118.089279174144,24.4850741004004,3,24,248
1887,118.088971608569,24.4850500127109,16,16,248
1888,118.089096571248,24.485689224974298,3,24,248
1889,118.089134219233,24.486099655405003,12,131,248
1890,118.08849675486,24.4848881225454,0,145,248
1891,118.089063238038,24.4865154091588,16,59,248
1892,118.088701595443,24.4861799818013,0,146,248
1893,118.089461438208,24.4844405793642,0,145,235
1894,118.089024364427,24.484504055620604,0,145,235
1895,118.08955747276,24.484971043824302,18,165,235
1896,118.088659710761,24.4923254183146,4,37,313
1897,118.091736477875,24.51239777910469,13,156,469
1898,118.09132963891,24.513271394299803,3,24,469
1899,118.091777471433,24.513370093288497,11,118,469
1900,118.091478736817,24.51341947134589,11,116,469
1901,118.091562365903,24.5126300917506,1,18,469
1902,118.089639888439,24.5113818754466,0,145,469
1903,118.091805543246,24.5116129754931,4,19,469
1904,118.089893949461,24.511416199713,2,119,469
1905,118.090422665401,24.5114724408496,12,74,469
1906,118.0918831264,24.5128818291017,9,92,469
1907,118.092932919806,24.51317019337329,1,18,470
1908,118.092406746718,24.5127471092748,12,131,470
1909,118.093292294289,24.5116386493326,16,136,470
1910,118.092102514476,24.512142598413,3,24,470
1911,118.092456558041,24.5128325913434,10,97,470
1912,118.093479258675,24.5117360347532,4,19,470
1913,118.093711278449,24.5133722520785,8,56,470
1914,118.093100469108,24.512881955497605,9,92,470
1915,118.093310988729,24.5119230295516,16,52,470
1916,118.093323162984,24.512029010925,4,179,470
1917,118.095691883275,24.5146486769865,2,1,497
1918,118.095176685332,24.5155328006418,3,24,497
1919,118.094752805631,24.514446450868896,12,74,497
1920,118.093379471767,24.51592082852489,8,56,497
1921,118.093737863801,24.51621404565149,13,4,497
1922,118.095743362105,24.5155320714034,11,117,497
1923,118.094257338124,24.51487400785449,8,140,497
1924,118.09543809193,24.5156676923618,3,24,497
1925,118.093899211238,24.516217616391803,13,4,497
1926,118.095278584308,24.51597565020949,12,131,497
1927,118.0945336875,24.510045952101105,11,115,454
1928,118.094851661503,24.5108015596086,17,20,454
1929,118.095198231323,24.5109350771081,3,24,454
1930,118.095238988281,24.5109493866827,6,33,454
1931,118.094608838852,24.511154185805804,13,4,454
1932,118.095241767261,24.510936361592897,9,92,454
1933,118.094903752911,24.5105368808188,11,116,454
1934,118.09595625693998,24.5094911612048,16,52,454
1935,118.094524049013,24.5103214272914,3,24,454
1936,118.095928374651,24.51001375795489,12,128,454
1937,118.093846444198,24.506959589179896,12,78,415
1938,118.09576463408996,24.5063838957024,13,57,415
1939,118.095462688766,24.5070300491086,13,4,415
1940,118.095814897554,24.506358506127,4,179,415
1941,118.095627472382,24.5071493248535,1,164,415
1942,118.09582790156,24.5065498445338,13,150,415
1943,118.095754849752,24.506209298310104,0,144,415
1944,118.095754752323,24.5064559065061,12,74,415
1945,118.095757422493,24.5069789280796,2,119,415
1946,118.095733555597,24.507087534533696,13,64,415
1947,118.091417179167,24.514017876257896,3,24,496
1948,118.091504721607,24.5140123619152,4,179,496
1949,118.09202638765,24.515663529675496,12,131,496
1950,118.090678741536,24.5144028152909,16,52,496
1951,118.09099612347,24.5140093387426,11,118,496
1952,118.09052666114,24.513898263118897,1,18,496
1953,118.091954521785,24.5140776029964,11,112,496
1954,118.089731876099,24.5140565621696,11,115,496
1955,118.091532328686,24.51438036600329,4,19,496
1956,118.089742646287,24.5145498416267,20,81,496
1957,118.095318065657,24.505148925566303,11,117,417
1958,118.092848865523,24.506667130156004,19,75,417
1959,118.094832632805,24.505125602931,13,156,417
1960,118.09293432965596,24.5069333485182,8,56,417
1961,118.095118838117,24.5051473251932,11,118,417
1962,118.092591245701,24.506520274239,4,19,417
1963,118.092908401171,24.5070333307293,13,57,417
1964,118.095057562466,24.5051512637166,11,115,417
1965,118.095768000257,24.505606390910696,12,78,417
1966,118.092781181829,24.5070208289445,13,64,417
1967,118.094305157883,24.513043751216102,9,92,472
1968,118.094260723055,24.5118081025692,6,33,472
1969,118.094364988,24.5135260827937,3,24,472
1970,118.093702411619,24.511866058987604,4,19,472
1971,118.094176947857,24.513622091200105,16,162,472
1972,118.095581902273,24.51158797392389,2,1,472
1973,118.093962397043,24.5131922588913,4,19,472
1974,118.094151562031,24.5123070883872,12,23,472
1975,118.09584791722,24.5132195982348,4,19,472
1976,118.094152490445,24.5137302984125,4,19,472
1977,118.092263188922,24.5079375028618,0,148,426
1978,118.092161728405,24.508052266116096,0,145,426
1979,118.090755347017,24.507913870011706,13,150,426
1980,118.089196042074,24.5075934734202,6,80,426
1981,118.090548795796,24.5082106422119,12,120,426
1982,118.090211185422,24.508045133385803,0,146,426
1983,118.089242005441,24.5079182522867,13,4,426
1984,118.091031479169,24.5074810476649,20,177,426
1985,118.09044526527596,24.5074455110282,20,0,426
1986,118.091072536726,24.5074284256902,20,0,426
1987,118.091887547161,24.505208446266305,7,157,416
1988,118.088928446368,24.5070026034966,12,58,416
1989,118.092287524784,24.5069690089038,20,0,416
1990,118.089717694312,24.506182103867303,13,156,416
1991,118.089590158407,24.5057633839325,7,157,416
1992,118.089953229982,24.5056918288262,12,23,416
1993,118.092008916683,24.5070953522537,4,19,416
1994,118.092314118047,24.5063008373876,2,119,416
1995,118.090307328771,24.505831268258,7,157,416
1996,118.092375396748,24.506091456037897,11,118,416
1997,118.08890058177,24.5108511923247,13,4,451
1998,118.090180074495,24.5098718606008,7,157,451
1999,118.090180083948,24.510284933449803,6,32,451
2000,118.091492437313,24.5111819121391,13,4,451
2001,118.091345667317,24.511172626336,13,64,451
2002,118.09062619369496,24.5101728887738,6,32,451
2003,118.090241044796,24.510666993715702,6,32,451
2004,118.089531776236,24.510954116266603,6,32,451
2005,118.08930253153,24.510923704707,13,4,451
2006,118.089960235677,24.510969457012703,13,4,451
2007,118.09279699337496,24.511187957491305,20,177,453
2008,118.093299242607,24.5106430219616,8,140,453
2009,118.093254512286,24.50904611468,7,157,453
2010,118.092741388102,24.5075840698778,0,146,453
2011,118.092657779839,24.5079150141013,13,64,453
2012,118.092625966663,24.5105438214669,4,19,453
2013,118.092650736029,24.5108407783296,0,145,453
2014,118.092645104491,24.50902062660729,13,57,453
2015,118.093097862362,24.5096075795074,8,65,453
2016,118.09326849561,24.510748268831502,7,86,453
2017,118.089625991473,24.508672764250804,2,119,452
2018,118.09075537728998,24.5084176124828,7,157,452
2019,118.090960559716,24.5099918018551,0,145,452
2020,118.089327293274,24.5083287673527,13,64,452
2021,118.091070459516,24.50834660821869,16,52,452
2022,118.089252851591,24.5085267736141,5,155,452
2023,118.092118834238,24.509290615422103,12,131,452
2024,118.091650166088,24.509536527445302,16,52,452
2025,118.090182092747,24.5088937481598,12,131,452
2026,118.091624418461,24.5085854809303,16,70,452
2027,118.08760689257,24.508200134380303,11,117,431
2028,118.088184517997,24.5084514858094,13,4,431
2029,118.087451479418,24.5078354088159,13,64,431
2030,118.087556441999,24.5081467184672,16,52,431
2031,118.088518237248,24.5083629133746,16,59,431
2032,118.088388960786,24.5081588406858,12,74,431
2033,118.088611553051,24.508318809623,13,64,431
2034,118.088397690405,24.5083459556952,4,19,431
2035,118.087681096727,24.508253981777,11,115,431
2036,118.087678649522,24.508348323849603,11,118,431
2037,118.08987360653,24.5093859206607,13,156,443
2038,118.090420203111,24.5092197840058,13,64,443
2039,118.089670385368,24.508889687719897,0,145,443
2040,118.090423086515,24.509154306154,16,52,443
2041,118.090322180728,24.5095487795214,13,64,443
2042,118.089371796187,24.508798210804898,0,145,443
2043,118.088014518924,24.5097822115878,18,165,443
2044,118.089811956398,24.509358823130803,7,86,443
2045,118.090282119298,24.5095688019208,7,157,443
2046,118.090479246064,24.509266685307104,0,145,443
2047,118.09573350683996,24.5089995845586,12,74,435
2048,118.095515165489,24.5075995115239,8,56,435
2049,118.094939184692,24.5075276545151,0,144,435
2050,118.095624788748,24.507396959214603,19,75,435
2051,118.095164471899,24.5075595815264,17,15,435
2052,118.094509220396,24.507422122381502,8,56,435
2053,118.095664733577,24.5074186625712,8,56,435
2054,118.095014581671,24.507354190650705,4,179,435
2055,118.093813407735,24.507410619390505,12,78,435
2056,118.095121387547,24.5072825139783,4,19,435
2057,118.08860877363,24.5074507920958,12,131,425
2058,118.088747550053,24.5079082694048,0,145,425
2059,118.088731781103,24.5081888864567,8,56,425
2060,118.088563164044,24.5074169574472,5,159,425
2061,118.088612878042,24.5080786273347,6,33,425
2062,118.088790749317,24.508209817772105,4,179,425
2063,118.088513739694,24.507534826465303,4,19,425
2064,118.08746153021096,24.507519036719103,20,81,422
2065,118.087478057142,24.50741794401929,20,0,422
2066,118.088455611208,24.507410835054497,0,146,422
2067,118.08776675814896,24.507484367828496,5,155,422
2068,118.087453381005,24.5074946972752,6,33,422
2069,118.08820963335,24.507504877107703,4,179,422
2070,118.087457500358,24.507507072989696,3,24,422
2071,118.08767390633696,24.5074485561821,16,52,422
2072,118.087637519726,24.5074299837604,1,18,422
2073,118.088413937257,24.5073991648512,0,148,422
2074,118.088629058979,24.506849224123503,3,24,418
2075,118.08563425233,24.5061826523563,11,118,418
2076,118.085584484116,24.505977169658,11,115,418
2077,118.085565455444,24.506028943505395,3,24,418
2078,118.088297231451,24.5069017842506,1,7,418
2079,118.085642228088,24.505750010797897,1,21,418
2080,118.085782982611,24.506213246838698,12,128,418
2081,118.087548553786,24.5072969784892,4,19,418
2082,118.093029236466,24.518663944098897,0,146,521
2083,118.092934192053,24.5183586087341,16,16,521
2084,118.092802299988,24.517924655653506,12,78,521
2085,118.092515397962,24.5178320402851,16,162,521
2086,118.093579896609,24.518808937557896,1,18,521
2087,118.091928447737,24.516921656402303,16,16,521
2088,118.093298489412,24.518784003948696,8,56,521
2089,118.093568876175,24.5191329823733,4,179,521
2090,118.091113865362,24.518585947947603,4,179,521
2091,118.092655075397,24.519551268178898,16,52,521
2092,118.092652384436,24.519829983635503,18,165,547
2093,118.094446089445,24.522734411727505,4,179,547
2094,118.09207994834298,24.5211008865304,3,24,547
2095,118.092109703016,24.5224269460264,1,18,547
2096,118.095720680526,24.5220147402796,13,64,547
2097,118.095280404644,24.5224339828085,3,24,547
2098,118.0938779414,24.519980106395195,18,165,547
2099,118.096105319837,24.5203611037815,3,24,547
2100,118.094691566387,24.5205657414885,3,24,547
2101,118.093330292829,24.520526892634003,16,59,547
2102,118.093954978944,24.5170923155795,6,32,509
2103,118.094992163367,24.5169983861776,3,24,509
2104,118.0939350687,24.516965164196,8,140,509
2105,118.095062846941,24.518330006548,0,145,509
2106,118.093705601152,24.5172755435918,16,16,509
2107,118.09492542280898,24.516983498139705,7,66,509
2108,118.095096799277,24.518335489259496,13,4,509
2109,118.093610130827,24.516944597477604,0,146,509
2110,118.093518581643,24.51700698206089,13,49,509
2111,118.093491931325,24.5172706960334,1,18,509
2112,118.095730676488,24.519092456258303,16,59,513
2113,118.094643479579,24.5185499782635,4,179,513
2114,118.094007164821,24.518906310503898,0,148,513
2115,118.095447859224,24.519023101423503,1,18,513
2116,118.093959116653,24.51844291461889,12,131,513
2117,118.093890616006,24.5185756768038,16,52,513
2118,118.093763267933,24.51875011194389,3,24,513
2119,118.094176652505,24.518529428108,6,32,513
2120,118.09386998279696,24.5188125979076,13,4,513
2121,118.09396314688496,24.51843820959949,13,4,513
2122,118.092317910515,24.5229807375334,13,64,558
2123,118.095716122251,24.523234907644696,6,13,558
2124,118.09509632807196,24.5249715157492,16,52,558
2125,118.094579017519,24.524516662841,11,115,558
2126,118.092622205415,24.523230419602104,6,33,558
2127,118.095181791602,24.5230554859995,3,24,558
2128,118.094496942535,24.5249785782102,16,52,558
2129,118.094402992238,24.52347751443469,4,179,558
2130,118.095699388635,24.52308230611329,6,79,558
2131,118.092044758433,24.5228541305914,1,18,558
2132,118.094195604901,24.525178667614306,18,165,580
2133,118.092658123699,24.525264277948,16,163,580
2134,118.095650677067,24.5276792697607,16,61,580
2135,118.097056227526,24.526329646573306,7,157,580
2136,118.094749271783,24.526612224320505,0,145,580
2137,118.09347907981,24.526951383606,11,115,580
2138,118.094135906765,24.526339605793705,13,64,580
2139,118.095400848507,24.52551894582109,8,71,580
2140,118.095133133976,24.5267705783796,0,145,580
2141,118.093276166112,24.5268195589554,12,141,580
2142,118.095911295164,24.5167679210011,10,94,508
2143,118.095324866653,24.5174989101863,16,52,508
2144,118.095144446801,24.516976192883096,13,156,508
2145,118.095735158553,24.5176109618818,1,18,508
2146,118.095391411792,24.518271075103304,8,56,508
2147,118.09552179363,24.5171946943539,6,13,508
2148,118.09517130587,24.5168862047964,10,99,508
2149,118.095405564076,24.51826596362969,13,4,508
2150,118.095933323298,24.5177090330418,5,155,508
2151,118.095601428249,24.517657746758,0,145,508
2152,118.090588675069,24.5189284289325,12,131,535
2153,118.091217567463,24.52095231995,11,118,535
2154,118.091711292536,24.5202332891362,3,24,535
2155,118.090733472385,24.5205978120886,1,7,535
2156,118.091511815805,24.5196061314073,1,8,535
2157,118.091258294969,24.520837386870696,1,7,535
2158,118.091636323654,24.5200468570096,3,24,535
2159,118.095695620286,24.5192983738246,16,160,524
2160,118.09618422068,24.519763648660103,12,74,524
2161,118.095445962292,24.5192858776952,8,56,524
2162,118.09576987563996,24.5192831618475,3,24,524
2163,118.095639929278,24.5193891940712,1,18,524
2164,118.09543062641,24.5192232330627,12,78,524
2165,118.096145809301,24.5198167664762,11,117,524
2166,118.095209344581,24.519149332889,18,165,524
2167,118.095709890499,24.519691217939,11,117,524
2168,118.095623949098,24.5192671857269,4,19,524
2169,118.094382600508,24.5191750215029,16,52,523
2170,118.094061008028,24.519235969773103,11,118,523
2171,118.094743432463,24.5197491313595,12,30,523
2172,118.094361723142,24.5191598943227,16,52,523
2173,118.094280016302,24.519138956804696,12,74,523
2174,118.094052061212,24.5192769319958,3,24,523
2175,118.094070009549,24.5193840785779,2,119,523
2176,118.094613913086,24.5198028764286,11,111,523
2177,118.094675633636,24.519796957360303,16,52,523
2178,118.09415189780898,24.5197046442619,16,52,523
2179,118.097857402437,24.529738810665496,8,71,599
2180,118.09666578895596,24.52930229551769,12,78,599
2181,118.096803497097,24.5311405739482,1,39,599
2182,118.099085497869,24.530732246629,18,165,599
2183,118.100168274171,24.5287883753868,1,7,599
2184,118.099287737962,24.5283860961818,12,78,599
2185,118.096677984003,24.5293205054319,12,130,599
